,SampleName,site,In,Out,middate,SOI in (monthly),SOI out (monthly),SOI middate (monthly),SOI average (monthly),PNA in (daily),PNA out (daily),PNA middate (daily),PNA average (daily),AO in (daily),AO out (daily),AO middate (daily),AO average (daily),dxs,dD,unc,dO,unc.1,amount [mL]
1650,TN0762SW,CA99,7/15/14,7/22/14,7/18/14,-0.26,-0.26,-0.26,-0.26,-0.099,-1.083,0.16899999999999998,-0.33766666700000003,0.045,-0.012,-0.35600000000000004,-0.107666667,8.923157032999999,-45.03741577,1.264805123,-6.7450716,0.295717771,645.3
1652,TN4440SW,CA99,10/21/14,10/28/14,10/24/14,-0.86,-0.86,-0.86,-0.86,0.953,0.027000000000000003,0.179,0.38633333299999995,-0.3,0.20199999999999999,0.182,0.027999999999999997,25.0999609,-43.08039643,1.0898559540000001,-8.522544667,0.309053393,371.8
1653,TN4773SW,CA99,10/28/14,11/4/14,10/31/14,-0.86,-0.96,-0.86,-0.893333333,0.027000000000000003,0.106,0.531,0.22133333300000002,0.20199999999999999,1.015,-0.39899999999999997,0.272666667,14.08846783,-107.6936375,1.368395045,-15.22276317,0.22664950899999997,2375.4
1654,TN5272SW,CA99,11/12/14,11/18/14,11/15/14,-0.96,-0.96,-0.96,-0.96,0.72,0.917,0.561,0.732666667,-2.61,-1.649,-1.595,-1.9513333330000002,7.110374032999999,-41.52432329999999,0.996151595,-6.079337167,0.262528094,727.6
1655,TN5403SW,CA99,11/18/14,11/25/14,11/21/14,-0.96,-0.96,-0.96,-0.96,0.917,-0.278,0.79,0.47633333299999997,-1.649,1.012,-0.9520000000000001,-0.529666667,8.770606733,-62.1489426,1.0243319770000001,-8.864943667,0.22440142600000001,1437.0
1656,TN5727SW,CA99,11/25/14,12/2/14,11/28/14,-0.96,-0.66,-0.96,-0.86,-0.278,-0.772,-0.603,-0.551,1.012,0.266,-1.298,-0.006666666999999999,7.574582167000001,-35.5615325,1.217742584,-5.392014333,0.283022967,795.6
1657,TN6026SW,CA99,12/2/14,12/9/14,12/5/14,-0.66,-0.66,-0.66,-0.66,-0.772,1.3090000000000002,0.156,0.231,0.266,0.22399999999999998,-0.6829999999999999,-0.06433333299999999,10.87501017,-73.51246850000001,0.859623755,-10.54843483,0.232869062,4415.6
1658,TN6343SW,CA99,12/9/14,12/16/14,12/12/14,-0.66,-0.66,-0.66,-0.66,1.3090000000000002,0.865,0.375,0.849666667,0.22399999999999998,1.33,0.486,0.68,9.688699767000001,-112.44789490000001,1.2258225809999999,-15.26707433,0.198042925,5655.7
1659,TN6466SW,CA99,12/16/14,12/23/14,12/19/14,-0.66,-0.66,-0.66,-0.66,0.865,0.435,0.9109999999999999,0.737,1.33,0.565,0.685,0.86,10.0138499,-100.28333409999999,0.766876131,-13.787148,0.184027172,977.6
1660,TN6679SW,CA99,12/23/14,12/30/14,12/26/14,-0.66,-0.66,-0.66,-0.66,0.435,0.569,-0.026000000000000002,0.326,0.565,1.15,-0.537,0.392666667,11.52676377,-60.4829069,1.266080961,-9.001208833,0.27467981399999997,769.9
1661,TN8470SW,CA99,2/3/15,2/10/15,2/6/15,-0.04,-0.04,-0.04,-0.04,0.171,0.5770000000000001,0.304,0.35066666700000004,-0.7959999999999999,1.4409999999999998,-0.762,-0.039,13.29932523,-29.362360100000004,0.9495414679999999,-5.332710667,0.22411827199999998,6947.3
1663,TN9988SW,CA99,3/17/15,3/24/15,3/20/15,-1.4,-1.4,-1.4,-1.4,0.47100000000000003,0.342,0.214,0.34233333299999996,-1.23,1.435,-0.875,-0.223333333,14.03159153,-38.113349799999995,1.640081705,-6.518117667,0.246150361,484.0
1664,TJ3923SW,OR09,10/31/11,11/7/11,11/3/11,0.91,1.41,1.41,1.243333333,-0.45799999999999996,-0.446,-0.955,-0.6196666670000001,1.469,1.882,0.264,1.205,20.29192733,-83.60693267,1.5180019759999999,-12.9873575,0.316155025,381.2
1665,TJ5944SW,OR09,12/27/11,1/3/12,12/31/11,2.45,0.9,2.45,1.9333333330000002,0.7709999999999999,0.8290000000000001,0.387,0.662333333,2.614,0.9590000000000001,2.865,2.146,5.685686333,-90.29257527,1.180521071,-11.9972827,0.34725351,427.4
1666,TJ7389SW,OR09,2/6/12,2/13/12,2/9/12,0.22,0.22,0.22,0.22,1.187,1.045,1.425,1.219,-1.974,0.14,-1.4880000000000002,-1.107333333,15.7588598,-83.2657858,0.6918771570000001,-12.378080699999998,0.442381057,677.7
1667,TJ9309SW,OR09,3/27/12,4/2/12,3/30/12,0.2,-0.65,0.2,-0.083333333,0.713,0.593,0.96,0.7553333329999999,-0.32299999999999995,0.028999999999999998,-0.23399999999999999,-0.17600000000000002,10.82314793,-114.2828203,1.311817442,-15.63824603,0.350077134,1885.0
1668,TJ9428SW,OR09,4/2/12,4/10/12,4/6/12,-0.65,-0.65,-0.65,-0.65,0.593,0.58,0.43799999999999994,0.537,0.028999999999999998,0.015,0.59,0.211333333,17.00042107,-109.59132749999999,0.929798365,-15.82396857,0.404288263,316.7
1669,TJ9755SW,OR09,4/9/12,4/16/12,4/12/12,-0.65,-0.65,-0.65,-0.65,0.525,-0.41,0.355,0.15666666699999998,0.679,0.435,-0.39,0.241333333,9.301480067,-139.2910399,1.130005752,-18.574065,0.272055141,267.5
1670,TK1275SW,OR09,5/21/12,5/29/12,5/25/12,-0.38,-0.38,-0.38,-0.38,-0.29600000000000004,0.395,0.059000000000000004,0.052666667,-0.09699999999999999,-0.18100000000000002,0.968,0.23,11.62731467,-148.82739709999998,1.130195558,-20.05683897,0.197172513,650.6
1671,TK1628SW,OR09,5/29/12,6/5/12,6/1/12,-0.38,-1.51,-1.51,-1.133333333,0.395,0.41700000000000004,-0.149,0.221,-0.18100000000000002,-1.911,-0.40700000000000003,-0.833,12.10025567,-75.02745873,0.777964652,-10.8909643,0.125690095,1132.9
1672,TK2306SW,OR09,6/19/12,6/26/12,6/22/12,-1.51,-1.51,-1.51,-1.51,-1.2819999999999998,0.267,-1.4369999999999998,-0.817333333,0.8859999999999999,-0.312,-0.109,0.155,11.730485400000001,-120.4890567,0.846577817,-16.52744277,0.26050144,326.3
1673,TK2592SW,OR09,6/26/12,7/3/12,6/29/12,-1.51,-0.15,-1.51,-1.056666667,0.267,-0.26899999999999996,0.467,0.155,-0.312,-0.8959999999999999,-0.265,-0.491,-9.011240532999999,-77.08302133,1.163794226,-8.5089726,0.209897594,225.7
1674,TK6378SW,OR09,10/9/12,10/16/12,10/12/12,0.17,0.17,0.17,0.17,-1.745,0.285,0.366,-0.36466666700000006,-0.677,-1.281,-2.202,-1.3866666669999999,4.346077267,-87.0412302,1.205061409,-11.42341343,0.266853893,485.4
1675,TK7527SW,OR09,11/15/12,11/21/12,11/18/12,0.33,0.33,0.33,0.33,-0.742,-0.535,-0.601,-0.626,1.8719999999999999,-0.447,0.755,0.726666667,15.47590573,-70.46265,1.0606271729999999,-10.74231947,0.20931794,763.0
1676,TK8831SW,OR09,12/10/12,12/18/12,12/14/12,-0.77,-0.77,-0.77,-0.77,-0.78,-1.069,-0.614,-0.821,-2.965,-1.716,-1.162,-1.9476666669999998,11.70514593,-82.0658234,0.946634565,-11.72137117,0.235569523,605.1
1677,TL1939SW,OR09,1/3/13,3/12/13,2/6/13,-0.1,1.06,-0.47,0.163333333,1.361,-0.63,0.51,0.41366666700000004,0.20600000000000002,-1.6340000000000001,-0.93,-0.7859999999999999,6.7901857329999995,-97.07660707,0.988723419,-12.9833491,0.257101147,551.7
1678,TL4947SW,OR09,5/14/13,5/21/13,5/18/13,0.9,0.9,0.9,0.9,-0.495,-0.892,-0.914,-0.767,0.17300000000000001,0.022000000000000002,-0.349,-0.051333332999999995,-3.518612267,-80.13630187,1.006127725,-9.577211199999999,0.304514367,174.6
1679,TL4905SW,OR09,5/21/13,5/29/13,5/25/13,0.9,0.9,0.9,0.9,-0.892,-1.4240000000000002,-0.444,-0.92,0.022000000000000002,0.21,0.7090000000000001,0.313666667,-5.4725973329999995,-75.51651093,1.196431778,-8.7554892,0.19724603899999998,287.14
1680,TL6088SW,OR09,6/11/13,6/25/13,6/18/13,1.45,1.45,1.45,1.45,-1.331,0.613,0.345,-0.124333333,1.376,-0.131,1.1540000000000001,0.799666667,4.823861667,-104.12558229999999,1.023453467,-13.6186805,0.303209499,1512.8
1681,TL7369SW,OR09,7/22/13,8/1/13,7/27/13,0.76,-0.23,0.76,0.43,-0.33899999999999997,0.423,-0.215,-0.043666667,-1.062,-0.797,0.024,-0.611666667,-0.28074440000000006,-60.6082964,0.993950703,-7.5409440000000005,0.257375212,345.2
1682,TL9227SW,OR09,8/20/13,9/18/13,9/3/13,-0.23,0.41,0.41,0.196666667,-0.21899999999999997,0.299,0.276,0.11866666699999999,0.505,-0.818,0.513,0.066666667,11.72937213,-64.72263693,1.239035512,-9.556501133,0.236615722,790.6
1683,TM0748SW,OR09,9/24/13,10/31/13,10/12/13,0.41,-0.34,-0.34,-0.09,0.225,-0.067,-0.038,0.04,-2.188,2.667,-1.484,-0.335,9.454765132999999,-97.592025,1.102282178,-13.38084877,0.235025531,1994.4
1684,TM4124SW,OR09,1/24/14,1/29/14,1/27/14,1.19,1.19,1.19,1.19,0.8220000000000001,0.49,0.25,0.5206666670000001,0.276,-1.304,-2.605,-1.2109999999999999,8.568582667000001,-80.9748608,1.305965543,-11.19293043,0.209864242,414.1
1685,TM4693SW,OR09,2/4/14,2/11/14,2/8/14,-0.32,-0.32,-0.32,-0.32,-1.06,-0.7859999999999999,-0.826,-0.8906666670000001,-0.14800000000000002,1.2830000000000001,0.608,0.581,14.123100400000002,-104.05902490000001,1.006932967,-14.77276567,0.22523987199999998,762.6
1686,TM4921SW,OR09,2/11/14,2/18/14,2/15/14,-0.32,-0.32,-0.32,-0.32,-0.7859999999999999,-0.098,-0.415,-0.433,1.2830000000000001,-0.264,-0.625,0.131333333,9.590585532999999,-101.7558817,0.8283562040000001,-13.9183084,0.24413316,1231.6
1687,TM5346SW,OR09,2/18/14,2/28/14,2/23/14,-0.32,-0.32,-0.32,-0.32,-0.098,-0.396,0.525,0.010333333,-0.264,-1.746,0.456,-0.518,13.57068597,-118.10660259999999,0.937219825,-16.45966107,0.321829147,523.1
1688,TM5476SW,OR09,2/28/14,3/4/14,3/2/14,-0.32,-1.7,-1.7,-1.24,-0.396,-0.209,-0.7120000000000001,-0.439,-1.746,-0.027999999999999997,-1.103,-0.9590000000000001,11.67230947,-87.14122707,1.026994645,-12.35169207,0.21345022800000002,465.4
1689,TM5762SW,OR09,3/4/14,3/11/14,3/8/14,-1.7,-1.7,-1.7,-1.7,-0.209,0.486,0.82,0.36566666700000006,-0.027999999999999997,0.951,1.489,0.804,13.14680557,-156.1155678,0.9759129059999999,-21.15779667,0.321970496,980.2
1690,TM6519SW,OR09,3/25/14,4/2/14,3/29/14,-1.7,0.81,-1.7,-0.8633333329999999,-0.408,-0.6709999999999999,-0.8220000000000001,-0.6336666670000001,1.025,0.129,-0.33899999999999997,0.271666667,15.55990767,-120.3150139,1.118835555,-16.9843652,0.19418032899999998,1450.4
1691,TM7528SW,OR09,4/22/14,4/29/14,4/25/14,0.81,0.81,0.81,0.81,0.7879999999999999,1.071,0.5429999999999999,0.800666667,0.264,-1.369,-1.208,-0.7709999999999999,12.914477999999999,-91.5871028,0.9835735859999999,-13.0626976,0.175117104,416.5
1692,TM7815SW,OR09,4/29/14,5/6/14,5/2/14,0.81,0.72,0.72,0.75,1.071,-0.381,0.353,0.34766666700000004,-1.369,0.77,-0.45,-0.34966666700000004,11.9240446,-85.15033407,1.1617461000000002,-12.13429733,0.25415153,319.7
1693,TM8080SW,OR09,5/6/14,5/13/14,5/9/14,0.72,0.72,0.72,0.72,-0.381,-0.02,-0.502,-0.301,0.77,0.82,1.733,1.107666667,3.413320667,-60.1741108,1.480796407,-7.948428933,0.228650388,203.7
1694,TM8848SW,OR09,5/20/14,6/3/14,5/27/14,0.72,-0.46,0.72,0.32666666699999997,0.106,-1.673,-1.344,-0.970333333,-0.165,-0.156,-0.91,-0.41033333299999997,8.506910733,-76.97490153,1.0246687270000001,-10.68522653,0.224512806,1157.3
1695,TM9916SW,OR09,6/24/14,7/1/14,6/27/14,-0.46,-0.26,-0.46,-0.39333333299999995,1.59,0.541,0.055,0.728666667,-0.442,-0.596,-0.555,-0.531,7.723248233,-109.4088787,1.016795948,-14.64151587,0.295574018,379.8
1696,TN0515SW,OR09,7/8/14,7/15/14,7/11/14,-0.26,-0.26,-0.26,-0.26,0.953,-0.099,0.251,0.368333333,-1.538,0.045,-0.444,-0.6456666670000001,8.0801002,-52.44986247,0.948998419,-7.5662453329999995,0.25305533,1141.4
1697,TN3456SW,OR09,9/24/14,9/30/14,9/27/14,-0.66,-0.66,-0.66,-0.66,-0.309,-0.532,1.5590000000000002,0.239333333,1.422,1.4180000000000001,1.758,1.532666667,18.0615307,-83.78325223,4.48235,-12.73059787,3.083348,631.7
1698,TN5410SW,OR09,11/18/14,11/25/14,11/21/14,-0.96,-0.96,-0.96,-0.96,0.917,-0.278,0.79,0.47633333299999997,-1.649,1.012,-0.9520000000000001,-0.529666667,3.3549236330000003,-77.09585770000001,1.233432203,-10.05634767,0.2314649,505.9
1699,TN6274SW,OR09,12/9/14,12/16/14,12/13/14,-0.66,-0.66,-0.66,-0.66,1.3090000000000002,0.865,0.488,0.887333333,0.22399999999999998,1.33,1.318,0.957333333,3.0988267000000005,-153.90299330000002,0.975238432,-19.6252275,0.23620965300000002,1139.4
1700,TN6434SW,OR09,12/16/14,12/23/14,12/20/14,-0.66,-0.66,-0.66,-0.66,0.865,0.435,0.778,0.692666667,1.33,0.565,1.047,0.980666667,-4.885127567,-72.4383609,0.8937885659999999,-8.444154167,0.226792857,734.3
1701,TN8214SW,OR09,1/27/15,2/3/15,1/30/15,-0.87,-0.04,-0.87,-0.593333333,-0.064,0.171,-0.9079999999999999,-0.267,2.188,-0.7959999999999999,0.17,0.5206666670000001,6.991527967000001,-90.0935987,1.011646677,-12.13564083,0.286415782,438.4
1702,TN8477SW,OR09,2/3/15,2/10/15,2/6/15,-0.04,-0.04,-0.04,-0.04,0.171,0.5770000000000001,0.304,0.35066666700000004,-0.7959999999999999,1.4409999999999998,-0.762,-0.039,1.885426667,-81.878364,1.0134875429999999,-10.47047383,0.316197723,1111.0
1703,TN9715SW,OR09,3/3/15,3/10/15,3/6/15,-1.4,-1.4,-1.4,-1.4,-1.964,-0.43700000000000006,-1.245,-1.215333333,2.176,3.85,4.187,3.4043333330000003,0.41773056700000005,-112.66739209999999,1.2919818109999999,-14.13564033,0.289665324,957.4
1704,TN9996SW,OR09,3/17/15,3/24/15,3/20/15,-1.4,-1.4,-1.4,-1.4,0.47100000000000003,0.342,0.214,0.34233333299999996,-1.23,1.435,-0.875,-0.223333333,-5.362881867,-84.0785312,1.3700959819999998,-9.839456167,0.24649137899999998,551.2
1705,NY7346SW,OR97,12/31/03,1/8/04,1/4/04,0.92,-1.31,-1.31,-0.566666667,-0.748,0.154,-1.432,-0.675333333,-0.046,-1.327,0.006999999999999999,-0.45533333299999995,19.3053898,-95.8731078,1.086179083,-14.3973122,0.392770926,2214.4
1706,NY7415SW,OR97,1/8/04,1/13/04,1/11/04,-1.31,-1.31,-1.31,-1.31,0.154,0.054000000000000006,0.721,0.309666667,-1.327,-0.958,-0.205,-0.83,4.8062338669999995,-85.44803253,0.800950061,-11.2817833,0.292658504,390.4
1707,NY7844SW,OR97,1/13/04,1/20/04,1/16/04,-1.31,-1.31,-1.31,-1.31,0.054000000000000006,0.672,0.364,0.363333333,-0.958,-2.783,-3.855,-2.532,6.827159933,-57.377851,0.880101131,-8.025626367000001,0.46241756,1330.4
1708,NY8038SW,OR97,1/21/04,1/27/04,1/24/04,-1.31,-1.31,-1.31,-1.31,0.59,0.127,0.312,0.34299999999999997,-1.1909999999999998,-3.012,-0.7759999999999999,-1.659666667,10.597642,-65.03130893,1.425224895,-9.453618867000001,0.33416911899999996,1940.5
1709,NY8199SW,OR97,1/27/04,2/3/04,1/30/04,-1.31,0.77,-1.31,-0.6166666670000001,0.127,0.031,0.402,0.18666666699999998,-3.012,-0.5770000000000001,-2.557,-2.048666667,6.6018196,-61.33367560000001,0.8388599409999999,-8.4919369,0.262779375,3622.3
1710,NY8589SW,OR97,2/3/04,2/10/04,2/7/04,0.77,0.77,0.77,0.77,0.031,1.403,0.789,0.741,-0.5770000000000001,0.127,-0.337,-0.262333333,10.29246453,-45.95988079999999,4.48235,-7.031543167000001,3.083348,1106.8
1711,NY8787SW,OR97,2/10/04,2/17/04,2/14/04,0.77,0.77,0.77,0.77,1.403,1.2770000000000001,1.416,1.3653333330000001,0.127,-1.466,-1.838,-1.0590000000000002,7.007219067,-94.06705507,0.925762929,-12.63428427,0.30157751899999996,1106.8
1712,NY9116SW,OR97,2/17/04,2/24/04,2/20/04,0.77,0.77,0.77,0.77,1.2770000000000001,0.33399999999999996,1.12,0.910333333,-1.466,-2.818,-2.137,-2.140333333,10.37564893,-65.7824108,0.702864852,-9.519757467,0.344675209,1419.9
1713,NY9367SW,OR97,2/24/04,3/2/04,2/28/04,0.77,-0.11,0.77,0.47666666700000004,0.33399999999999996,-0.341,0.054000000000000006,0.015666667,-2.818,-0.9079999999999999,-3.043,-2.256333333,6.511375,-92.54266553,1.0152265759999999,-12.38175507,0.229960866,2011.4
1714,NY9673SW,OR97,3/2/04,3/9/04,3/6/04,-0.11,-0.11,-0.11,-0.11,-0.341,1.213,-0.011000000000000001,0.287,-0.9079999999999999,0.14800000000000002,0.737,-0.007666666999999999,5.509762533,-48.46848387,1.138220541,-6.7472808,0.34609102799999997,496.1
1715,NZ0294SW,OR97,3/23/04,3/30/04,3/27/04,-0.11,-0.11,-0.11,-0.11,-0.598,1.517,0.585,0.5013333329999999,-1.6030000000000002,-0.831,0.276,-0.719333333,5.343511533,-61.84909353,0.975486545,-8.399075632999999,0.351102549,1488.3
1716,NZ1270SW,OR97,4/13/04,4/20/04,4/16/04,-1.91,-1.91,-1.91,-1.91,0.21,-0.693,-0.18899999999999997,-0.22399999999999998,0.429,-1.255,0.657,-0.056333333,9.315531733,-58.67073653,1.206405404,-8.498283533,0.277802088,2635.5
1717,NZ1539SW,OR97,4/20/04,4/27/04,4/23/04,-1.91,-1.91,-1.91,-1.91,-0.693,-0.034,-0.247,-0.324666667,-1.255,0.062,-0.244,-0.479,8.847953667,-52.460320200000005,1.232512069,-7.663534232999999,0.423467826,945.9
1718,NZ2028SW,OR97,5/4/04,5/11/04,5/8/04,1.22,1.22,1.22,1.22,-0.18,-1.43,-1.328,-0.9793333329999999,0.542,-0.32299999999999995,-1.193,-0.324666667,6.702605067,-24.109761600000002,1.0935606979999999,-3.8515458330000003,0.40251708,1024.9
1719,NZ2557SW,OR97,5/11/04,5/18/04,5/15/04,1.22,1.22,1.22,1.22,-1.43,0.406,-0.465,-0.496333333,-0.32299999999999995,0.976,0.304,0.319,4.9871372,-57.02127053,1.288358258,-7.751050967,0.326007669,452.8
1720,NZ2551SW,OR97,5/18/04,5/25/04,5/21/04,1.22,1.22,1.22,1.22,0.406,-1.058,0.085,-0.18899999999999997,0.976,-0.33799999999999997,0.34299999999999997,0.327,4.871577133,-51.35939007,1.12313935,-7.0288709,0.358136845,238.8
1721,NZ2908SW,OR97,5/25/04,6/1/04,5/29/04,1.22,-1.91,1.22,0.176666667,-1.058,-0.787,-2.3680000000000003,-1.404333333,-0.33799999999999997,-0.9690000000000001,-0.313,-0.54,-3.192979533,-32.51689367,0.9761659690000001,-3.665489267,0.25975757899999996,261.8
1722,NZ3091SW,OR97,6/1/04,6/8/04,6/5/04,-1.91,-1.91,-1.91,-1.91,-0.787,-0.6409999999999999,-0.07,-0.499333333,-0.9690000000000001,0.795,-0.091,-0.08833333300000001,7.671215533,-63.98407487,1.268631152,-8.956911300000002,0.365195838,2181.2
1723,NZ3684SW,OR97,6/8/04,6/15/04,6/11/04,-1.91,-1.91,-1.91,-1.91,-0.6409999999999999,-0.623,-0.809,-0.691,0.795,1.319,0.294,0.802666667,8.648188667000001,-15.74539347,0.7895150409999999,-3.049197767,0.309725685,184.1
1724,NZ5610SW,OR97,8/3/04,8/10/04,8/7/04,-0.9,-0.9,-0.9,-0.9,-0.36200000000000004,0.581,0.055,0.091333333,-1.051,-1.6909999999999998,-1.392,-1.3780000000000001,3.6260458,-44.15254193,0.960683611,-5.972323467000001,0.345469246,187.6
1725,NZ6028SW,OR97,8/17/04,8/24/04,8/21/04,-0.9,-0.9,-0.9,-0.9,2.021,1.4680000000000002,2.244,1.911,-0.647,-0.297,-1.014,-0.652666667,7.319566867000001,-50.72854167,1.10586482,-7.256013567,0.401677732,2135.7
1726,NZ6416SW,OR97,8/24/04,8/31/04,8/28/04,-0.9,-0.9,-0.9,-0.9,1.4680000000000002,-0.514,0.19,0.381333333,-0.297,0.122,0.491,0.105333333,5.390153400000001,-32.6667282,0.9259163029999999,-4.7571102,0.343480713,491.3
1727,NZ6593SW,OR97,8/31/04,9/7/04,9/4/04,-0.9,-0.31,-0.31,-0.5066666670000001,-0.514,0.062,-1.073,-0.5083333329999999,0.122,0.155,0.721,0.33266666699999997,9.836417067000001,-47.495523999999996,1.816631498,-7.166492633,0.539771248,423.8
1728,NZ7013SW,OR97,9/7/04,9/14/04,9/11/04,-0.31,-0.31,-0.31,-0.31,0.062,0.899,1.6740000000000002,0.8783333329999999,0.155,1.625,1.5919999999999999,1.124,8.014706067,-33.75929847,1.249518307,-5.221750567,0.289084763,487.9
1729,NZ7194SW,OR97,9/14/04,9/21/04,9/18/04,-0.31,-0.31,-0.31,-0.31,0.899,-0.708,0.586,0.259,1.625,0.19699999999999998,1.068,0.963333333,14.52593287,-50.2455986,1.32803012,-8.096441432999999,0.32543048399999996,2780.2
1730,NZ7993SW,OR97,10/5/04,10/12/04,10/9/04,-0.42,-0.42,-0.42,-0.42,0.358,0.36200000000000004,1.506,0.742,-0.265,-0.578,-0.768,-0.537,8.753520667,-33.40529027,1.122898482,-5.269851367,0.309357398,1836.4
1731,NZ8218SW,OR97,10/12/04,10/19/04,10/16/04,-0.42,-0.42,-0.42,-0.42,0.36200000000000004,-1.5759999999999998,-1.909,-1.041,-0.578,-2.04,-1.5759999999999998,-1.3980000000000001,10.9937984,-71.76743227,0.972330191,-10.34515383,0.330844374,1607.3
1732,NZ8499SW,OR97,10/19/04,10/26/04,10/23/04,-0.42,-0.42,-0.42,-0.42,-1.5759999999999998,-0.789,-0.97,-1.111666667,-2.04,-1.123,-0.018000000000000002,-1.060333333,14.02077167,-73.90595047,0.9959372470000001,-10.99084027,0.337183926,1745.2
1733,NZ8717SW,OR97,10/26/04,11/2/04,10/30/04,-0.42,-1.06,-0.42,-0.6333333329999999,-0.789,0.29,-0.341,-0.28,-1.123,1.097,1.403,0.45899999999999996,9.948679067,-38.2681604,0.9197744290000001,-6.0271049329999995,0.32100623,1426.4
1734,NZ8978SW,OR97,11/2/04,11/9/04,11/6/04,-1.06,-1.06,-1.06,-1.06,0.29,-0.084,-0.159,0.015666667,1.097,1.149,1.213,1.153,10.44394167,-124.9609423,1.330847099,-16.9256105,0.325412046,1119.2
1735,NZ9317SW,OR97,11/9/04,11/16/04,11/13/04,-1.06,-1.06,-1.06,-1.06,-0.084,0.423,0.34600000000000003,0.228333333,1.149,1.66,1.044,1.284333333,8.6928628,-61.19605933,4.48235,-8.736115267,3.083348,611.2
1736,TA0065SW,OR97,11/16/04,11/23/04,11/20/04,-1.06,-1.06,-1.06,-1.06,0.423,0.275,0.585,0.42766666700000006,1.66,-0.625,-0.58,0.151666667,12.95432713,-46.61162887,1.148512516,-7.445744500000001,0.315878141,333.0
1737,NZ9813SW,OR97,11/23/04,11/30/04,11/26/04,-1.06,-1.06,-1.06,-1.06,0.275,-0.38,0.09699999999999999,-0.002666667,-0.625,0.451,-0.617,-0.26366666699999997,11.7879846,-45.87531753,1.174618662,-7.207912767000001,0.179223324,1003.6
1738,TA0085SW,OR97,11/30/04,12/7/04,12/3/04,-1.06,-0.94,-0.94,-0.98,-0.38,0.11,0.025,-0.081666667,0.451,0.722,1.464,0.879,13.60278253,-71.05041293,0.90742052,-10.58164943,0.327987805,1687.8
1739,TA0846SW,OR97,12/7/04,12/14/04,12/10/04,-0.94,-0.94,-0.94,-0.94,0.11,1.2819999999999998,1.176,0.856,0.722,0.309,-0.366,0.22166666699999998,7.501665732999999,-56.09139613,1.10512488,-7.949132733,0.395377035,3894.2
1740,TA0803SW,OR97,12/21/04,12/28/04,12/25/04,-0.94,-0.94,-0.94,-0.94,-0.18100000000000002,-1.055,-0.634,-0.6233333329999999,0.84,2.69,0.737,1.422333333,8.802909332999999,-67.24024293,1.254758144,-9.505394033,0.357242215,410.0
1741,TA1164SW,OR97,12/28/04,1/4/05,1/1/05,-0.94,0.2,0.2,-0.18,-1.055,-0.76,-0.852,-0.889,2.69,4.45,3.09,3.41,16.29566813,-85.259614,0.816101097,-12.69441027,0.32015308800000003,660.6
1742,TA1658SW,OR97,1/11/05,1/18/05,1/15/05,0.2,0.2,0.2,0.2,-0.615,0.355,0.11800000000000001,-0.047333333,1.723,0.69,-0.9520000000000001,0.48700000000000004,9.411944933,-47.17977827,0.905177883,-7.0739654000000005,0.22475319800000002,1351.7
1743,TA2288SW,OR97,1/25/05,2/1/05,1/29/05,0.2,-2.99,0.2,-0.8633333329999999,1.0979999999999999,0.16,0.247,0.5016666670000001,-3.819,-1.209,-1.939,-2.322333333,10.5024674,-71.6307806,1.041111906,-10.266656,0.293824778,1254.3
1744,TA2534SW,OR97,2/1/05,2/8/05,2/5/05,-2.99,-2.99,-2.99,-2.99,0.16,-0.01,0.046,0.065333333,-1.209,1.047,-0.855,-0.33899999999999997,11.24552913,-44.67278287,0.857052507,-6.989789,0.18703475600000002,306.9
1745,TA2804SW,OR97,2/8/05,2/15/05,2/12/05,-2.99,-2.99,-2.99,-2.99,-0.01,0.665,0.491,0.382,1.047,-1.463,-0.11,-0.175333333,12.84197093,-37.20002667,0.808329759,-6.2552497,0.35316568299999995,188.9
1746,TA3187SW,OR97,2/22/05,3/1/05,2/26/05,-2.99,-0.26,-2.99,-2.08,0.19899999999999998,0.863,0.512,0.524666667,-2.517,-2.7260000000000004,-4.337,-3.193333333,12.3214663,-70.21672052,0.951767303,-10.31727335,0.40865388799999997,134.5
1747,TA4186SW,OR97,3/15/05,3/22/05,3/19/05,-0.26,-0.26,-0.26,-0.26,-0.45,0.537,0.092,0.059666667,-1.433,-0.727,-2.6,-1.5866666669999998,8.982903,-61.25875833,1.219449466,-8.780207667,0.438457524,1451.5
1748,TA4539SW,OR97,3/22/05,3/29/05,3/26/05,-0.26,-0.26,-0.26,-0.26,0.537,0.563,0.09,0.39666666700000003,-0.727,-0.32,-1.0090000000000001,-0.685333333,9.996216067,-75.7071802,1.151751275,-10.71292453,0.30592973,4441.7
1749,TA4686SW,OR97,3/29/05,4/5/05,4/2/05,-0.26,-1.22,-1.22,-0.9,0.563,1.506,0.767,0.945333333,-0.32,0.55,1.227,0.48566666700000005,5.826557067,-50.03563733,1.1443819290000001,-6.9827743,0.251348364,498.3
1750,TA4943SW,OR97,4/5/05,4/12/05,4/9/05,-1.22,-1.22,-1.22,-1.22,1.506,0.8390000000000001,0.49,0.945,0.55,0.44,1.18,0.723333333,9.006491132999999,-65.18210807,1.013929978,-9.273574900000002,0.28579713100000004,1566.3
1751,TA5164SW,OR97,4/12/05,4/19/05,4/16/05,-1.22,-1.22,-1.22,-1.22,0.8390000000000001,0.145,0.106,0.363333333,0.44,0.019,0.679,0.379333333,9.555028867,-44.562175399999994,1.264906716,-6.764650532999999,0.324813793,1458.0
